phase	source	target_crate	target	operation	preparation	source_sha256	declared_types
06	services/src/catalog/listing.rs	erp-catalog	crates/erp-catalog/src/service/catalog/listing.rs	move-with-symbol-splits		439e057feb184ad91673ce324c20450157bccccac3a0e95cabb5b1da6e35e70c	ProductListingSummary,ProductListingChange
06	services/src/catalog/mod.rs	erp-catalog	crates/erp-catalog/src/service/catalog/mod.rs	move-with-symbol-splits		15061b76954ec585a2212d760ff7e789c84fa39a0f59fd930c1c28509d88c039	CatalogService
06	services/src/catalog/product_query.rs	erp-catalog	crates/erp-catalog/src/service/catalog/product_query.rs	move-with-symbol-splits		78dbcb8198905d1b6fff9f9aaa31412f1ae3738a7610e98056ca92921cf73319	ProductFilter,ProductRevisionFilter,SkuFilter,SkuRevisionFilter
06	services/src/catalog/product_workflow.rs	erp-catalog	crates/erp-catalog/src/service/catalog/product_workflow.rs	move-with-symbol-splits		62a468596ca07ffbf70322f4bf0f4dbdd5b7c7a86cb8981a564f29954b7c20bb	ProductDraft,SpecEditPlan
06	services/src/catalog/sellable.rs	erp-catalog	crates/erp-catalog/src/service/catalog/sellable.rs	move-with-symbol-splits		d0815afaaa158ba45fedc2806237a035859cad58091a6ef2b9cae908a5138200	SellableSkuFilter,SellableSkuListParams,SellableSkuView,SellableSkuSpecificationAttributeView
06	services/src/catalog/sku_edit.rs	erp-catalog	crates/erp-catalog/src/service/catalog/sku_edit.rs	move-with-symbol-splits		483ad36eb818dec4616fd8691166b9964cf0f9185cb61dc8df3123d84cdf1e62	SkuEditItem,NewSkuContext
06	services/src/catalog/support.rs	erp-catalog	crates/erp-catalog/src/service/catalog/support.rs	move-with-symbol-splits		7cd9d3f949829ff3a933430e6e225de9143cbe34721fd858837089821536b379	-
06	services/src/catalog/unit.rs	erp-catalog	crates/erp-catalog/src/service/catalog/unit.rs	move-with-symbol-splits		c97128582c90a827b3cdd0bf99bb2fced1e56ea8abd93a375406239f11786087	UnitOfMeasureFilter
06	services/src/catalog/voucher.rs	erp-catalog	crates/erp-catalog/src/service/catalog/voucher.rs	move-with-symbol-splits		5856470211f3ced308329e5ebc9eed7a58b24c48d8bae144933295b1bc1bebfb	VoucherCategoryProfileRevisionFilter,VoucherCategoryDraft,VoucherCategoryUpdateDraft,ResolvedVoucherCategoryInput
06	services/src/catalog/voucher_defaults.rs	erp-catalog	crates/erp-catalog/src/service/catalog/voucher_defaults.rs	move-with-symbol-splits		5759c952c4ca430aa983fab000b083360406f842bf6c79e85bbb465df8f0d1c4	-
06	services/src/contract/dto.rs	erp-contract	crates/erp-contract/src/dto/contract.rs	move-with-symbol-splits		1c68916899344c6846d3ef403d0050bf8987e4af70418c9087d8b3834d8011b0	PageParams,CreateContractRequest,UploadContractRequest,UploadContractView,ArchiveContractRevisionRequest,TerminateContractRequest,ContractListScope,ContractListParams,ContractListQuery,ContractView,ContractRevisionView,ContractDetailView
06	services/src/contract/mod.rs	erp-contract	crates/erp-contract/src/service/contract/mod.rs	move-with-symbol-splits		ea6fcc38fdce1fd40bedc00f28f474d421a0f962ccd59965fc9c995f5ef40037	ContractService
06	services/src/contract/query.rs	erp-contract	crates/erp-contract/src/service/contract/query.rs	move-with-symbol-splits		c500842a447e5cae7d2dc15a2d2593c64450a65115b3285f66f5b5bc0a59fc0e	ContractFilter
06	services/src/contract/scope.rs	erp-contract	crates/erp-contract/src/service/contract/scope.rs	move-with-symbol-splits		526d17afcdf2bb3db4f6ee480f36e0ad20c0d5c43ed7795662412398788ec3d8	-
09	services/src/cost/dto.rs	erp-finance	crates/erp-finance/src/dto/cost.rs	move-with-symbol-splits		c9d673971b184a033a30b14e13eeeef762a04adde634a8751a65c4b6d18b5ffc	PageParams,CostAllocationLineRequest,CreateCostEntryRequest,CostAllocationView,CostEntryView,CostEntryListParams,CostEntryListQuery,CostAllocationListParams,CostAllocationListQuery
09	services/src/cost/mod.rs	erp-finance	crates/erp-finance/src/service/cost/mod.rs	move-with-symbol-splits		ad6806d3457e3cc24c3e41f2aa758abb291d66bd07ca96a59ce2329276dccaee	CostEntryFilter,CostEntryRow,CostAllocationFilter,CostService
05	services/src/customer/assignment.rs	erp-customer	crates/erp-customer/src/service/customer/assignment.rs	move-with-symbol-splits		6a8e451538dab40e83dcd652a6394b50e2de162a5d6a5661361e2b8ac126a5f5	CustomerAssignmentFilter,CustomerAssignmentService
03	services/src/customer/center.rs	erp-read-models	crates/erp-read-models/src/customer_center/service.rs	move-orchestration		f75f4130f7cc402805f41ae7e6aeef3677bef78bbd84646636fc00840106b62b	CustomerCenterContractView,CustomerCenterSalesOrderView,CustomerCenterRelatedView,CustomerCenterReceivableView,CustomerCenterReadService
05	services/src/customer/dto.rs	erp-customer	crates/erp-customer/src/dto/customer.rs	move-with-symbol-splits		a31b97d56202f6b103caf6119e1f90142fb8c7f3405752e63c31c9c03168506f	CustomerScope,CustomerListQuery,PageParams,CreateCustomerRequest,UpdateCustomerRequest,CustomerView,CustomerDetailView,CustomerListParams,CustomerProfileContactInput,CustomerProfileAddressInput,CustomerProfileBankAccountInput,SaveCustomerProfileRequest,CustomerProfileMutationView,CustomerSensitiveFieldView,RevealCustomerSensitiveRequest,CustomerSensitiveRevealView,CustomerActionBlockerView,CustomerProfileDetailView,AssignmentAction,CustomerAssignmentRequest,CustomerAssignmentView,CustomerAssignmentListParams
05	services/src/customer/mod.rs	erp-customer	crates/erp-customer/src/service/customer/mod.rs	move-with-symbol-splits		66714a176e8e9d54255ab58495a608a40a4dc3ac1a43eef2117c69bd4606a80f	CustomerAccountFilter,CustomerService
05	services/src/customer/profile.rs	erp-customer	crates/erp-customer/src/service/customer/profile.rs	move-with-symbol-splits		9c445adc4fc932a6202f45af682867eb8bc76785bfc18cca6ae4c4020c84ec57	CustomerProfileService
05	services/src/customer/profile/create.rs	erp-customer	crates/erp-customer/src/service/customer/profile/create.rs	move-with-symbol-splits		653292258383cdbfd1a8ae63340456d6365f0afad143d26fa8765b90b808c14b	PreparedCreateParts,PreparedCreate
05	services/src/customer/profile/facts.rs	erp-customer	crates/erp-customer/src/service/customer/profile/facts.rs	move-with-symbol-splits		f3cac2b0d7a6b25c16fa792a755122f95887132df8ff134e64cc49dcdcc464f3	PartyFacts,EntityChanges,PartyFactChanges
05	services/src/customer/profile/idempotency.rs	erp-customer	crates/erp-customer/src/service/customer/profile/idempotency.rs	move-with-symbol-splits		684081fe6181da1c4adc88080345478dabca7c3b08315e991d079055174ffa99	-
05	services/src/customer/profile/numbering.rs	erp-customer	crates/erp-customer/src/service/customer/profile/numbering.rs	move-with-symbol-splits		f32241ab5f58ac143a6a9b5a3b7c496bf33c852fa0ea28ec62e36d1b0cf5bb14	-
05	services/src/customer/profile/query.rs	erp-customer	crates/erp-customer/src/service/customer/profile/query.rs	move-with-symbol-splits		57bc63b0f799b03574ef13d3b1ae261a11442f82fbb31879cdceebf2f2275988	ProfileDetailParts
05	services/src/customer/profile/sensitive.rs	erp-customer	crates/erp-customer/src/service/customer/profile/sensitive.rs	move-with-symbol-splits		93782cb7a6fea82ce6e942ec5772bde5a1f647a15cff9dc973118957469c240b	-
05	services/src/customer/profile/update.rs	erp-customer	crates/erp-customer/src/service/customer/profile/update.rs	move-with-symbol-splits		d1d7c00581bee937542c7cac5ef41c0e145e065db20d6ecf3c65f951572d2125	PreparedUpdate
05	services/src/customer/profile/validation.rs	erp-customer	crates/erp-customer/src/service/customer/profile/validation.rs	move-with-symbol-splits		1e63e136caff3347b172250ce5539a13ca0f8890f26b9c7c2770bab11f827011	-
03	services/src/document_registry/dto.rs	erp-workflow	crates/erp-workflow/src/dto/document_registry.rs	move-with-symbol-splits		59cfb9226ff6142b04a1e6ab7f0adec777cac04c84b1f13a0a0c1908cb9697bf	PageParams,RegisterBusinessDocumentRequest,BusinessDocumentView,BusinessDocumentListParams,BusinessDocumentListQuery,AppendWorkflowActionRequest,WorkflowActionView,WorkflowActionListParams,WorkflowActionListQuery,CreateDocumentRelationRequest,DocumentRelationView,CreateDocumentParticipantRequest,DocumentParticipantView
03	services/src/document_registry/mod.rs	erp-workflow	crates/erp-workflow/src/service/document_registry/mod.rs	move-with-symbol-splits		ef45d5378d627e8bc64be6d33765438ca22d73f9f631e5faf18628c1051172be	BusinessDocumentFilter,WorkflowActionFilter,DocumentRegistryService
17	services/src/errors.rs			split-error-contracts	01-16	4df18a0d897e50acb59043bd02e38e0c149a4e03efbbc7eada19ca62b10543d5	Error,ErrorClass,ErrorCode,Result
04	services/src/file_asset/dto.rs	erp-support	crates/erp-support/src/dto/file_asset.rs	move-with-symbol-splits		39ed9a52bead82be669eb97977816b7ace3e19068b93fa5800eb34beff531641	PageParams,FileAssetListItemView,FileAssetView,FileAssetListParams,FileAssetListQuery,RegisterFileAssetRequest,PendingFileAssetRequest,AttachToDocumentRequest,DocumentAttachmentView,MarkScanResultRequest,DestroyFileAssetRequest
04	services/src/file_asset/mod.rs	erp-support	crates/erp-support/src/service/file_asset/mod.rs	move-with-symbol-splits		06192fae3b27e117561790892622481ec20149daa212148388b0572bd007542b	FileAssetFilter,FileAssetService
12	services/src/fulfillment/acceptance_eligibility.rs	erp-fulfillment	crates/erp-fulfillment/src/service/fulfillment/acceptance_eligibility.rs	move-with-symbol-splits		d4cb14e98bcdddb7a3b24f1c2ac51ec182c38c186b6c78a39e58cd5bb2efe04f	EligibilityGroupSources
12	services/src/fulfillment/customer_acceptance.rs	erp-fulfillment	crates/erp-fulfillment/src/service/fulfillment/customer_acceptance.rs	move-with-symbol-splits		dcfc749617e2a4fc0c4211286edd9480ba64f1b662f0371b4040f4abf27405ed	CustomerAcceptanceFilter
12	services/src/fulfillment/customer_acceptance_lines.rs	erp-fulfillment	crates/erp-fulfillment/src/service/fulfillment/customer_acceptance_lines.rs	move-with-symbol-splits		14a9c195669fae4f249380896e8bc6aac9f62309469b2b7d396f1623977e218d	-
12	services/src/fulfillment/customer_acceptance_posting.rs	erp-fulfillment	crates/erp-fulfillment/src/service/fulfillment/customer_acceptance_posting.rs	move-with-symbol-splits		3465f2c46f72d2a4604db5f256527975c5854bb1b94611aa86a58d25459c056a	-
12	services/src/fulfillment/customer_acceptance_task.rs	erp-fulfillment	crates/erp-fulfillment/src/service/fulfillment/customer_acceptance_task.rs	move-with-symbol-splits		2fc5c43c339c877892ed682663f84656709a701aca856c916f2712576fb4a0c0	CustomerAcceptanceTaskReason
12	services/src/fulfillment/delivery.rs	erp-fulfillment	crates/erp-fulfillment/src/service/fulfillment/delivery.rs	move-with-symbol-splits		e0e658adfab2d9b2095ab911d07624712db85bfaa275ac10036c1c889d5e09b3	DeliveryFilter
12	services/src/fulfillment/delivery_lines.rs	erp-fulfillment	crates/erp-fulfillment/src/service/fulfillment/delivery_lines.rs	move-with-symbol-splits		ea8a904df6c37f51c3d33b4870adf2cbc4772f09b29e04d462b23a29e2675246	-
12	services/src/fulfillment/delivery_posting.rs	erp-fulfillment	crates/erp-fulfillment/src/service/fulfillment/delivery_posting.rs	move-with-symbol-splits		73f3d59c942dfce35636ca24c7f4afdd9cde5f92c7f74ccff5775a8a31fba7b4	-
12	services/src/fulfillment/document_number.rs	erp-fulfillment	crates/erp-fulfillment/src/service/fulfillment/document_number.rs	move-with-symbol-splits		bbf9c6a643dd18bf9e5b4f8f2dc50d07dbbd91068f8e5ab76bcc8f35994fc551	-
12	services/src/fulfillment/dto.rs	erp-fulfillment	crates/erp-fulfillment/src/dto/fulfillment.rs	move-with-symbol-splits		cfa7b067169eba64d41d6eaeac6bf5f1521b7974f2239fd65f6d4e6a40df0ea3	PageParams,PurchaseReceiptLineInput,CreatePurchaseReceiptRequest,UpdatePurchaseReceiptRequest,PostPurchaseReceiptRequest,PurchaseReceiptLineView,PurchaseReceiptView,PurchaseReceiptDetailView,PurchaseReceiptListParams,PurchaseReceiptListQuery,DeliveryLineInput,CreateDeliveryRequest,UpdateDeliveryRequest,PostDeliveryRequest,DeliveryLineView,DeliveryView,DeliveryDetailView,DeliveryListParams,DeliveryListQuery,CreateElectronicDeliveryRequest,ElectronicDeliveryView,ElectronicDeliveryListParams,ElectronicDeliveryListQuery,CreateServiceFulfillmentRequest,ConfirmServiceFulfillmentRequest,ServiceFulfillmentView,ServiceFulfillmentListParams,ServiceFulfillmentListQuery,AcceptanceAllocationInput,AcceptanceLineInput,CreateCustomerAcceptanceRequest,PostCustomerAcceptanceRequest,CommitCustomerAcceptanceRequest,CommitCustomerAcceptanceView,PostAcceptanceLineInput,ReverseCustomerAcceptanceRequest,CustomerAcceptanceView,CustomerAcceptanceLineView,AcceptanceAllocationView,CustomerAcceptanceDetailView,CustomerAcceptanceListParams,CustomerAcceptanceListQuery,EligibleFulfillmentFactView,AcceptanceSalesLineGroupView,AcceptanceEligibilityView
12	services/src/fulfillment/electronic_delivery.rs	erp-fulfillment	crates/erp-fulfillment/src/service/fulfillment/electronic_delivery.rs	move-with-symbol-splits		a242b279a52d3cab1b2cb3fc67837db2d83843e849bcf6487bdbb227317d69a1	ElectronicDeliveryFilter
12	services/src/fulfillment/electronic_delivery_crypto.rs	erp-fulfillment	crates/erp-fulfillment/src/service/fulfillment/electronic_delivery_crypto.rs	move-with-symbol-splits		c13ef1272ed15e78242b6582e916e142eb62f66bffabe728ab0920a367fe63f8	-
12	services/src/fulfillment/mod.rs	erp-fulfillment	crates/erp-fulfillment/src/service/fulfillment/mod.rs	move-with-symbol-splits		2293150557e5d173acd791265df0c8ea598d41b055a6b061fa2c5645e1c63f38	FulfillmentService
12	services/src/fulfillment/purchase_context.rs	erp-fulfillment	crates/erp-fulfillment/src/service/fulfillment/purchase_context.rs	move-with-symbol-splits		7270b6d2dbf2559fdc0200479c64c0ddd40a767c96a18c9cd152fbe6a80f955f	-
12	services/src/fulfillment/purchase_receipt.rs	erp-fulfillment	crates/erp-fulfillment/src/service/fulfillment/purchase_receipt.rs	move-with-symbol-splits		ae77deafd2b453e6e02c3eb774ff912f538509820e2e5a6fb54c941264e44ee8	PurchaseReceiptFilter
12	services/src/fulfillment/purchase_receipt_lines.rs	erp-fulfillment	crates/erp-fulfillment/src/service/fulfillment/purchase_receipt_lines.rs	move-with-symbol-splits		37d9bc8a7ad57d735d710b179c2f883d9965cf3b4cd07c89593795b6e22e6649	-
12	services/src/fulfillment/purchase_receipt_posting.rs	erp-fulfillment	crates/erp-fulfillment/src/service/fulfillment/purchase_receipt_posting.rs	move-with-symbol-splits		e4b86915a3c5641161a63a5653d2b22be5d905df204b0f50814e80988c98b924	-
12	services/src/fulfillment/service_fulfillment.rs	erp-fulfillment	crates/erp-fulfillment/src/service/fulfillment/service_fulfillment.rs	move-with-symbol-splits		a7623d48514b81ebbf4fe6fbf3b5720d833bd720ab72f30c904c0a7dc5d405db	ServiceFulfillmentFilter
12	services/src/fulfillment/service_fulfillment_confirm.rs	erp-fulfillment	crates/erp-fulfillment/src/service/fulfillment/service_fulfillment_confirm.rs	move-with-symbol-splits		6aacf3c8ecbb6589f088fcb29e6b25a2ea016e8555e1bdcf24a4ff9a935daaf0	-
12	services/src/fulfillment/service_fulfillment_crypto.rs	erp-fulfillment	crates/erp-fulfillment/src/service/fulfillment/service_fulfillment_crypto.rs	move-with-symbol-splits		084beecaf385375770449795a48b26d28d213e799898e38f7bf0a9ef9ff6ccf7	-
12	services/src/fulfillment/task.rs	erp-fulfillment	crates/erp-fulfillment/src/service/fulfillment/task.rs	move-with-symbol-splits		ab55eee271ee2ed2bb612b8ed40cd9ac7d9a471f03d811d6f49861cb51fc6377	FulfillmentTaskObject,FrozenFulfillmentIdentity,FulfillmentTaskOwner
02	services/src/iam/account/admin.rs	erp-identity	crates/erp-identity/src/service/iam/account/admin.rs	move-with-symbol-splits		301b0035a8afeefb5e9d1a7f97e6f97393b1c186dfcbcbfaf55ea09bf2979cf2	AdminService,InitializeSuperAdminResult,ExistingSuperAdminState,SuperAdminInitialization,AdminUpdateContext
02	services/src/iam/account/dto.rs	erp-identity	crates/erp-identity/src/service/iam/account/dto.rs	move-with-symbol-splits		da91a4bfd6d40b0fc8311dfb39471079ecdab9e5092e4313b478d2e0c9c0867c	CreateAdminParams,InitializeSuperAdminParams,ResetAdminPasswordParams,UpdateAdminParams,UpdateAdminRoleParams,AdminItem
02	services/src/iam/account/mod.rs	erp-identity	crates/erp-identity/src/service/iam/account/mod.rs	move-with-symbol-splits		66aa4d6f149d58798a187a944d4be0574824ea2cdc92215dd87be9d5110e99da	-
02	services/src/iam/account/profile.rs	erp-identity	crates/erp-identity/src/service/iam/account/profile.rs	move-with-symbol-splits		2acad036eb8c7a716e1c0c5654d829d84e13655c2a6ed4f71f0747fbd7d6650c	AccountProfile,AccountProfileService
02	services/src/iam/account/reset_password.rs	erp-identity	crates/erp-identity/src/service/iam/account/reset_password.rs	move-with-symbol-splits		32b28d41b5d43fdca15649e96fa4349de4ee161e5a6fc5ae36741dee38ad8e91	ResetAdminPasswordResult
02	services/src/iam/dto.rs	erp-identity	crates/erp-identity/src/dto/iam.rs	move-with-symbol-splits		c34669dd9936ee946cb2808c09e648d8edbeef880d0c6586a9748d33b550c0a8	CreateRoleParams,UpdateRoleParams,RoleItem
02	services/src/iam/mod.rs	erp-identity	crates/erp-identity/src/service/iam/mod.rs	move-with-symbol-splits		8f3db17a88f8ff4ec0f534179e1e4f6df7786c6fc14c42a3dee532b7782c9231	-
02	services/src/iam/predefined_data_scopes.rs	erp-identity	crates/erp-identity/src/service/iam/predefined_data_scopes.rs	move-with-symbol-splits		b1e771a3b306d1bab38d374bef81466a47605c58d29379b73958b633abb5f230	-
02	services/src/iam/predefined_roles.rs	erp-identity	crates/erp-identity/src/service/iam/predefined_roles.rs	move-with-symbol-splits		bc00948c4208864a5ca389a4db9837bb64b8de06dd5ec5ca430845bb93f94c1d	PredefinedRoleDef
02	services/src/iam/rbac/authorize.rs	erp-identity	crates/erp-identity/src/service/iam/rbac/authorize.rs	move-with-symbol-splits		b6cc8739ae4a734a3495766a63ec88274f8802aff3ffb3f5c38fe8e326e73071	-
02	services/src/iam/rbac/command.rs	erp-identity	crates/erp-identity/src/service/iam/rbac/command.rs	move-with-symbol-splits		a7c0871f3dfe955f15e4c64021c0d1bf742c674017dbc23a6ddcddbee403f961	-
02	services/src/iam/rbac/enforcer.rs	erp-identity	crates/erp-identity/src/service/iam/rbac/enforcer.rs	move-with-symbol-splits		19c8e8d4d46605eef5cbe182208916d7ef3af1031829c9d42c4d925b43dc84be	-
02	services/src/iam/rbac/mod.rs	erp-identity	crates/erp-identity/src/service/iam/rbac/mod.rs	move-with-symbol-splits		72ed92a6833e2db0acaee2483e98006d97f90229533a0e604b377fecae800f46	SharedRbacService,RbacService,RolePermissionSnapshot,AuthorizedRoleGrant,AuthorizedAccountManagement,AuthorizedPermissions,AuthorizedRoleUpdate
02	services/src/iam/rbac/policy.rs	erp-identity	crates/erp-identity/src/service/iam/rbac/policy.rs	move-with-symbol-splits		eba98d7e2f6dcf8a8dbf3342990807aa7484575250153519de381804224c6990	-
